video_id,title,url
fxcRHx0Z2MA,Scam Artist Learns A Valuable Lesson! | Hardcore Pawn | Full Episode | S4 E3,https://www.youtube.com/watch?v=fxcRHx0Z2MA
dHsw9h05Iis,Father-Son Clash Erupts When Seth Undermines Les in Public | Hardcore Pawn | Full Episode | S3 E10,https://www.youtube.com/watch?v=dHsw9h05Iis
28SH-dHDJFM,Best of Hardcore Pawn Season 7 | Hardcore Pawn,https://www.youtube.com/watch?v=28SH-dHDJFM
mwkaC1OOS0Y,How Much Is A Tug Boat Worth Without A Motor? | Hardcore Pawn | Season 11 | Episode 5,https://www.youtube.com/watch?v=mwkaC1OOS0Y
Yzhy1Gz2RHw,Last-Minute Anniversary Mayhem Ignites Family Showdown | Hardcore Pawn | Full Episode | S4 E13,https://www.youtube.com/watch?v=Yzhy1Gz2RHw
OVa6KQDfSFM,One Of The Rarest Baseball Memorabilia Available! | Hardcore Pawn | Season 7 | Episode 4,https://www.youtube.com/watch?v=OVa6KQDfSFM
XiXOydPbEXM,Fire Bomb! | Hardcore Pawn | Season 4 | Episode 3,https://www.youtube.com/watch?v=XiXOydPbEXM
p-sdhpeSkfw,The Estate Sale | Hardcore Pawn | Season 13 | Episode 6,https://www.youtube.com/watch?v=p-sdhpeSkfw
69-kiL7uYWo,Ashley Taking Advantage of Seth? | Hardcore Pawn | Season 10 | Episode 6,https://www.youtube.com/watch?v=69-kiL7uYWo
H9p-RLxxK28,Gangster Gets DROPPED By Security After STRIKING Ashley | Hardcore Pawn,https://www.youtube.com/watch?v=H9p-RLxxK28
kAgMGvXCEvQ,It's Raining Dollars! | Hardcore Pawn | Season 4 | Episode 13,https://www.youtube.com/watch?v=kAgMGvXCEvQ
s3PrP2NDxwY,Customer Brings In A Genuine Olympic Torch! | Hardcore Pawn | Season 4 | Episode 3,https://www.youtube.com/watch?v=s3PrP2NDxwY
IA6S8oBr2_M,"$20,000 Ring Deadline Pushes the Golds to the Brink | Hardcore Pawn | Full Episode | S6 E4",https://www.youtube.com/watch?v=IA6S8oBr2_M
LS5XJ4kpZ10,Seth Snaps! | Hardcore Pawn | Season 10 | Episode 6,https://www.youtube.com/watch?v=LS5XJ4kpZ10
JenEtiy5XGo,Les' Devastating News... | Hardcore Pawn | Full Episode | S4 E13,https://www.youtube.com/watch?v=JenEtiy5XGo
ksiAeo1rHS8,4 MINUTES AGO! Les Gold Was KNOCKED COLD On Hardcore Pawn,https://www.youtube.com/watch?v=ksiAeo1rHS8
xtJzkkIbEdg,Moments Seth COMPLETELY LOST His Cool on Hardcore Pawn!,https://www.youtube.com/watch?v=xtJzkkIbEdg
fEJXANzAAxM,Seth Takes A Gamble... | Hardcore Pawn | Season 11 | Episode 8,https://www.youtube.com/watch?v=fEJXANzAAxM
97kPYJNIKP0,GANGSTERS On Hardcore Pawn #pawnshop,https://www.youtube.com/watch?v=97kPYJNIKP0
cAmNpU4H0Og,Meet the New Girl... | Hardcore Pawn | Season 12 | Episode 1,https://www.youtube.com/watch?v=cAmNpU4H0Og
2foJPveBa4k,A Blast From The Past! | Hardcore Pawn | Season 5 | Episode 2,https://www.youtube.com/watch?v=2foJPveBa4k
iGJEbiVn5EI,Hardcore Pawn - Ashley vs Brooklyn Woman #funny #trutv #hardcorepawn,https://www.youtube.com/watch?v=iGJEbiVn5EI
ablSWsCrNiQ,Hidden Stockpile Discovered as Ashley Chases Down a Thief | Hardcore Pawn | Full Episode | S6 E7,https://www.youtube.com/watch?v=ablSWsCrNiQ
WYbA6H9fes0,Hardcore Pawn - Two Scammers get Caught #trutv #hardcorepawn #scene,https://www.youtube.com/watch?v=WYbA6H9fes0
enXQ0EiOzfo,Three Ring Circus Part 1 | Hardcore Pawn | Season 13 | Episode 12,https://www.youtube.com/watch?v=enXQ0EiOzfo
kTbYoo56nLo,Is Les Buying A New Pawn Shop? | Hardcore Pawn | Full Episode | S5 E2,https://www.youtube.com/watch?v=kTbYoo56nLo
5gFDgPKxt2A,Best of Hardcore Pawn Season 6 | Hardcore Pawn,https://www.youtube.com/watch?v=5gFDgPKxt2A
6WD42T5pfP8,Hardcore Pawn Stars & Where They Are Now,https://www.youtube.com/watch?v=6WD42T5pfP8
9KeQ3IopAqU,Gambling On A Purchase? | Hardcore Pawn | Season 6 | Episode 7,https://www.youtube.com/watch?v=9KeQ3IopAqU
-_pPi4tPFYc,Is The Family Involved In Fishy Business? | Hardcore Pawn | Season 11 | Episode 2,https://www.youtube.com/watch?v=-_pPi4tPFYc
_4az7OC_x_U,Man Tries To Sell His USED Grills | Hardcore Pawn | Full Episode | S3 E1,https://www.youtube.com/watch?v=_4az7OC_x_U
R7-btuqu7XU,Cousin vs Cousin | Hardcore Pawn | Season 13 | Episode 10,https://www.youtube.com/watch?v=R7-btuqu7XU
J2XWSlJzTaw,Les Didn’t Want That Reptile! | Hardcore Pawn | Season 1 Episode 1,https://www.youtube.com/watch?v=J2XWSlJzTaw
AwzdH2T_WGE,"Gold Crash, It's Time to Sell | Hardcore Pawn | Season 10 | Episode 10",https://www.youtube.com/watch?v=AwzdH2T_WGE
1h3qtCJ3a7s,A Real-Life Skeleton Visits The Store! | Hardcore Pawn | Season 6 | Episode 2,https://www.youtube.com/watch?v=1h3qtCJ3a7s
FUdhLnKV7YE,Is Seth Making Deals Behind Les Gold's Back? | Hardcore Pawn | Season 11 | Episode 1,https://www.youtube.com/watch?v=FUdhLnKV7YE
V_djMpNBIo0,"A ""$50,000 Dollar Baseball"" Comes Into The Store! | Hardcore Pawn | Season 3 | Episode 1",https://www.youtube.com/watch?v=V_djMpNBIo0
8UaMQ5d33bQ,Les is Determined to make a Profit Today! | Hardcore Pawn | Season 9 | Episode 8,https://www.youtube.com/watch?v=8UaMQ5d33bQ
0JuD0Acj4Io,Inside American Jewellery and Loan | Hardcore Pawn | Full Episode | S1 E1,https://www.youtube.com/watch?v=0JuD0Acj4Io
U0zBW67HVxs,Gold Crash | Hardcore Pawn | Season 10 | Episode 10,https://www.youtube.com/watch?v=U0zBW67HVxs
gYclPgY1Ma0,Security Had Their Hands Full! | Hardcore Pawn,https://www.youtube.com/watch?v=gYclPgY1Ma0
aa8AZQXENY4,Seth’s Internet Gamble Backfires as Les Demands Blood | Hardcore Pawn | Full Episode | S6 E11,https://www.youtube.com/watch?v=aa8AZQXENY4
U3SCBf2VqLs,Father vs Son Cash Give Away | Hardcore Pawn | Season 1 | Episode 8,https://www.youtube.com/watch?v=U3SCBf2VqLs
hdsAAk74HTw,$2000 For Red Robin Restaurant Props! | Hardcore Pawn | Season 7 | Episode 13,https://www.youtube.com/watch?v=hdsAAk74HTw
zrFfnmssT10,Final Power Struggle Sees Ashley Threaten to Walk Away... | Hardcore Pawn | Full Episode | S3 E13,https://www.youtube.com/watch?v=zrFfnmssT10
jn0b3W4lBtA,Is A Petrol Motor Barstool A Good Buy? | Hardcore Pawn | Season 11 | Episode 4,https://www.youtube.com/watch?v=jn0b3W4lBtA
En5jhL6HERY,You’re Fired. I Quit! | Hardcore Pawn | Season 6 | Episode 11,https://www.youtube.com/watch?v=En5jhL6HERY
pmeXkHaMTUY,Diamonds are forever | Hardcore Pawn,https://www.youtube.com/watch?v=pmeXkHaMTUY
nxK35qqG7yA,Gambler’s Paradise | Hardcore Pawn,https://www.youtube.com/watch?v=nxK35qqG7yA
MK0RgZ1f87M,Seth’s Secret Sale Unravels... - Hardcore Pawn Season 7 Episode 13,https://www.youtube.com/watch?v=MK0RgZ1f87M
3p4_Rx_MSRQ,I Quit! | Hardcore Pawn | Full Episode | S3 E13,https://www.youtube.com/watch?v=3p4_Rx_MSRQ
YN9O_GP2e5g,Best of Hardcore Pawn Season 1 | Hardcore Pawn,https://www.youtube.com/watch?v=YN9O_GP2e5g
Ha8u0om3fi4,Gold Or Fools Gold... | Hardcore Pawn | Season 7 | Episode 9,https://www.youtube.com/watch?v=Ha8u0om3fi4
g4CjQvuXh7Y,Hardcore Pawn - Seth Fires Bobby J #funny #foryou #scene #hardcorepawn #trutv,https://www.youtube.com/watch?v=g4CjQvuXh7Y
k2wovULOlYg,The Outsider... | Hardcore Pawn | Season 10 | Episode 12,https://www.youtube.com/watch?v=k2wovULOlYg
VKUNiExQCOQ,All Employees are Under Suspicion | Hardcore Pawn Season 9 | Episode 1,https://www.youtube.com/watch?v=VKUNiExQCOQ
4Uilmthvw1M,Is Babe Ruth Baseball the Real Deal? | Hardcore Pawn | Season 10 | Episode 8,https://www.youtube.com/watch?v=4Uilmthvw1M
1dXR1C1_PvM,Gold Powder Mystery Sparks Explosive Acid Test | Hardcore Pawn | Full Episode | S7 E9,https://www.youtube.com/watch?v=1dXR1C1_PvM
W5GZNcGDoHw,Real Muhammad Ali Memorabilia Sells For $$$ | Hardcore Pawn | Season 11 | Episode 6,https://www.youtube.com/watch?v=W5GZNcGDoHw
u277CSxcltQ,Polling Stations From The Ages! | Hardcore Pawn | Season 6 | Episode 6,https://www.youtube.com/watch?v=u277CSxcltQ
rHZ6f11RcCs,HardCore Pawn - Man insults Ashley,https://www.youtube.com/watch?v=rHZ6f11RcCs
GfCBisIX3-4,$400 For Minion Costume? | Hardcore Pawn | Season 11 | Episode 9,https://www.youtube.com/watch?v=GfCBisIX3-4
19PrnynyP2A,Best of Season 2  | Hardcore Pawn,https://www.youtube.com/watch?v=19PrnynyP2A
SQmgXxj_rRc,Vintage Hot Rod Deal Ignites Sibling Showdown | Hardcore Pawn | Full Episode | S3 E2,https://www.youtube.com/watch?v=SQmgXxj_rRc
aM29QfzlEy0,The $700 Weighing Scale! | Hardcore Pawn | Season 7 | Episode 3,https://www.youtube.com/watch?v=aM29QfzlEy0
663yWuw4AcY,Siblings At War... Again! | Hardcore Pawn | Full Episode | S4 E6,https://www.youtube.com/watch?v=663yWuw4AcY
Hn5Xd9Gj9aI,Professor Les | Hardcore Pawn | Season 13 | Episode 7,https://www.youtube.com/watch?v=Hn5Xd9Gj9aI
xr-BwhATAVA,Times Ashley Got ATTACKED On Hardcore Pawn!,https://www.youtube.com/watch?v=xr-BwhATAVA
6194eHRwbrA,Sweet Custom Ride Makes Les Hungry-Eyed | Hardcore Pawn | Season 3 | Episode 2,https://www.youtube.com/watch?v=6194eHRwbrA
tr34UEwSdAg,Dangerous Cash & Crazy Customers | Hardcore Pawn | Season 1 | Episode 3,https://www.youtube.com/watch?v=tr34UEwSdAg
h1zNV3z7_e8,10 Beloved Hardcore Pawn Members Who Tragically Passed Away,https://www.youtube.com/watch?v=h1zNV3z7_e8
toQ5hsQRLwI,Ashley’s Killer Negotiation Skills Ignite Feud... | Hardcore Pawn | Full Episode | S4 E6,https://www.youtube.com/watch?v=toQ5hsQRLwI
XRninsCELXA,Parking Lot Brawl Sparks Maniacal Mother Meltdown | Hardcore Pawn | Full Episode | S3 E12,https://www.youtube.com/watch?v=XRninsCELXA
5k3_wKS9s2g,Has The Pawn Shop Hired A Thief? | Hardcore Pawn | Season 8 | Episode 12,https://www.youtube.com/watch?v=5k3_wKS9s2g
ZD-G7BFUB3w,"Hot Rods, Raging Tempers | Hardcore Pawn | Full Episode | S3 E2",https://www.youtube.com/watch?v=ZD-G7BFUB3w
ZdaIATJ9lAY,Three Ring Circus Part 2! | Hardcore Pawn | Season 13 | Episode 13,https://www.youtube.com/watch?v=ZdaIATJ9lAY
QEsJcd-EIZo,Vintage VW Catches Seth's Eye! | Hardcore Pawn | Season 12 | Episode 2,https://www.youtube.com/watch?v=QEsJcd-EIZo
m2_oolmeb1o,Les Is Threatened With A Trip To The Hospital! | Hardcore Pawn | Season 4 | Episode 6,https://www.youtube.com/watch?v=m2_oolmeb1o
7Tb3DaA17Dw,Melted Gold! | Hardcore Pawn | Full Episode | S3 E12,https://www.youtube.com/watch?v=7Tb3DaA17Dw
Bthc8Ucm2yk,Original 7 Foot Alien Prop! | Hardcore Pawn | Season 4 | Episode 9,https://www.youtube.com/watch?v=Bthc8Ucm2yk
eUmU6CcVY1s,A Day Full of Fights with Customers! | Hardcore Pawn,https://www.youtube.com/watch?v=eUmU6CcVY1s
Q7mx3Sbdmj4,How Much Are WWII Binoculars Signed By Leo Spitz Worth? | Hardcore Pawn | Season 11 | Episode 11,https://www.youtube.com/watch?v=Q7mx3Sbdmj4
BVbptAwIxmM,Cousin Competition! | Hardcore Pawn | Season 12 | Episode 2,https://www.youtube.com/watch?v=BVbptAwIxmM
d1WgRPf29fA,Les Big Gamble | Hardcore Pawn | Season 1 | Episode 9,https://www.youtube.com/watch?v=d1WgRPf29fA
JydXbTkVb1c,Computer Crash | Hardcore Pawn | Season 10 | Episode 7,https://www.youtube.com/watch?v=JydXbTkVb1c
6mF5MQH-aTg,Ashley Vs Rich! | Hardcore Pawn | Full Episode | S4 E9,https://www.youtube.com/watch?v=6mF5MQH-aTg
PeEazH82GOI,"$30,000 Dollars For What!? | Hardcore Pawn | Season 8 | Episode 5",https://www.youtube.com/watch?v=PeEazH82GOI
o2OjjHrXQMo,Moving Targets with the Golds | Hardcore Pawn | Season 1 | Episode 7,https://www.youtube.com/watch?v=o2OjjHrXQMo
zAjLSCYWFZw,Seth Has His Eyes On A Guitar! | Hardcore Pawn | Season 11 | Episode 10,https://www.youtube.com/watch?v=zAjLSCYWFZw
GRERHR5sqZc,Where Do Customers Even Find These? | Hardcore Pawn | Season 1 Episode 9,https://www.youtube.com/watch?v=GRERHR5sqZc
EGRvKZP5V10,Computer Crash | Hardcore Pawn | Season 10 | Episode 7,https://www.youtube.com/watch?v=EGRvKZP5V10
7jigVYSDs3U,Les Sells Out! | Hardcore Pawn | Season 9 | Episode 9,https://www.youtube.com/watch?v=7jigVYSDs3U
MzU5i36ynEY,This Uncle is Completely Nuts! | Hardcore Pawn | Season 3 Episode 1,https://www.youtube.com/watch?v=MzU5i36ynEY
QQcKTz9XBPk,His Fourth Mistake! | Hardcore Pawn | Season 1 Episode 7,https://www.youtube.com/watch?v=QQcKTz9XBPk
2h0b1-dYSYI,You Have to Be Ready for Anything | Hardcore Pawn | Season 1 Episode 5,https://www.youtube.com/watch?v=2h0b1-dYSYI
85zToHVq_c4,Man Attempts To Pawn His Glass Eye! | Hardcore Pawn | Full Episode | S5 E1,https://www.youtube.com/watch?v=85zToHVq_c4
18nBLEQPrM8,Family Debates a Legendary Mustang Investment| Hardcore Pawn | Full Episode | S4 E1,https://www.youtube.com/watch?v=18nBLEQPrM8
L-Cg85xR8rk,The Gold's are at Gunpoint | Hardcore Pawn | Season 1 | Episode 10,https://www.youtube.com/watch?v=L-Cg85xR8rk
5GgkN49_djE,CRIMINALS ARRESTED on Hardcore Pawn,https://www.youtube.com/watch?v=5GgkN49_djE
1oJpvF0xXXg,Chaotic Customers | Hardcore Pawn,https://www.youtube.com/watch?v=1oJpvF0xXXg
UhweAKHBsT8,Almost Got Into a Fistfight! | Hardcore Pawn,https://www.youtube.com/watch?v=UhweAKHBsT8
ewZURjP4AGs,He Found Her Cute! | Hardcore Pawn,https://www.youtube.com/watch?v=ewZURjP4AGs
1UkznZ_baao,Is Business Booming Since Ashley's Exit? | Hardcore Pawn | Full Episode | S4 E1,https://www.youtube.com/watch?v=1UkznZ_baao
p0kkj0R-8Go,Speaker Blew Up… He Lied! | Hardcore Pawn | Season 1 Episode 10,https://www.youtube.com/watch?v=p0kkj0R-8Go
Izho26s6zJY,Hardcore Pawn S08E17 Gold vs. Gold,https://www.youtube.com/watch?v=Izho26s6zJY
p1mOqsMh2E0,1963 Vintage New York Cop In Pristine Condition! | Hardcore Pawn | Season 8 | Episode 13,https://www.youtube.com/watch?v=p1mOqsMh2E0
iIhr0f6FBMA,A Devil In Store! | Hardcore Pawn | Season 6 | Episode 9,https://www.youtube.com/watch?v=iIhr0f6FBMA
NiACHxEHXCw,Les got Scammed over a Watch Deal? | Hardcore Pawn | Season 9 | Episode 7,https://www.youtube.com/watch?v=NiACHxEHXCw
z0nKKDytNMc,Customer Brings A Super RARE lacocca Mustang | Hardcore Pawn | Season 4 | Episode 1,https://www.youtube.com/watch?v=z0nKKDytNMc
D6Eohy5gIww,Deals Gone WRONG (Angry Sellers Lose Their Cool) *Mega Compilation* | Pawn Stars,https://www.youtube.com/watch?v=D6Eohy5gIww
cZBNIWe1e7E,Not Your Usual Sales Pitcher... | Hardcore Pawn | Season 12 | Episode 7,https://www.youtube.com/watch?v=cZBNIWe1e7E
Zx1gWWFcd5o,Are Employee's Taking Bribes? | Hardcore Pawn | Season 9 | Episode 4,https://www.youtube.com/watch?v=Zx1gWWFcd5o
KuaQPIQLvoQ,Checking out the Working Out Equipments! | Hardcore Pawn | Season 2 Episode 7,https://www.youtube.com/watch?v=KuaQPIQLvoQ
vOSVoS_GgEQ,Buying Art Worth Over 1 Million Dollars! | Hardcore Pawn | Season 12 | Episode 12,https://www.youtube.com/watch?v=vOSVoS_GgEQ
DENZncAjJ7s,Did Seth go too far? | Hardcore Pawn | Season 9 | Episode 3,https://www.youtube.com/watch?v=DENZncAjJ7s
jwNtfBpdDgs,The Store Runs Out of CASH! | Hardcore Pawn,https://www.youtube.com/watch?v=jwNtfBpdDgs
uMrEuzllumU,Hardcore Pawn 5 Super Rare Illegal Items,https://www.youtube.com/watch?v=uMrEuzllumU
Hq0iEmSMNGg,Luxury Watch: Real or Fake? | Hardcore Pawn | Season 10 | Episode 11,https://www.youtube.com/watch?v=Hq0iEmSMNGg
ylfbbNop8P0,"""It look like these microphones are stolen"" | Hardcore Pawn | Season 7",https://www.youtube.com/watch?v=ylfbbNop8P0
yj__M06mANo,Million Dollar Deal Part 1 | Hardcore Pawn | Season 12 | Episode 12,https://www.youtube.com/watch?v=yj__M06mANo
LkeFtv_QyU4,ILLEGAL Items Rick CAN'T HAVE! | Pawn Stars,https://www.youtube.com/watch?v=LkeFtv_QyU4
wnTEh-_EeFE,These Sellers Are Offered WAY MORE Than Expected | Pawn Stars | History,https://www.youtube.com/watch?v=wnTEh-_EeFE
n4Yv4PyNeyU,Les Goes Down! | Hardcore Pawn | Season 9 | Episode 13,https://www.youtube.com/watch?v=n4Yv4PyNeyU
ycEreKmcVy8,Closing The Deal Of The Century! | Hardcore Pawn | Season 12 | Episode 13,https://www.youtube.com/watch?v=ycEreKmcVy8
F-kAB_DMaBQ,TOP 5 MILLION DOLLAR DEALS | Pawn Stars,https://www.youtube.com/watch?v=F-kAB_DMaBQ
-bvNyteOqew,Million Dollar Deal Part 2 | Hardcore Pawn | Season 12 | Episode 13,https://www.youtube.com/watch?v=-bvNyteOqew
0tKj727Rwvg,10  Beloved Pawn Stars Members Who Tragically Passed Away,https://www.youtube.com/watch?v=0tKj727Rwvg
3lfqkGvfeLw,"$100,000 Asking Price for WHAT?! Top 7 Pricey Sales | Pawn Stars",https://www.youtube.com/watch?v=3lfqkGvfeLw
n_p0gNcnRoQ,Customer Refuses To Leave And TURNS THE STORE UPSIDE DOWN | Hardcore Pawn,https://www.youtube.com/watch?v=n_p0gNcnRoQ
LocwNoFRSLg,Times Ashley Got HUMILIATED In Front Of Everyone On Hardcore Pawn!,https://www.youtube.com/watch?v=LocwNoFRSLg
yQUqUBE4ggk,Most OUTRAGEOUS Demands Customers Ever Made | Hardcore Pawn,https://www.youtube.com/watch?v=yQUqUBE4ggk
0HXvdelZS40,Hardcore Pawn Stars & Where They Are Now,https://www.youtube.com/watch?v=0HXvdelZS40
41i8dyNWN9M,Times Les Got ATTACKED On Hardcore Pawn!,https://www.youtube.com/watch?v=41i8dyNWN9M
4JHQr_PtugU,Customer’s CRAZY Pawn Story Turns Into A Full‑Blown Brawl | Hard Core Pawn,https://www.youtube.com/watch?v=4JHQr_PtugU
CzN7QmKfkLs,Customer Goes BALLISTIC When Ashley Laughs At His Price | Hardcore Pawn,https://www.youtube.com/watch?v=CzN7QmKfkLs
c34Ipe_ZqyY,Rolex OP Tiffany Blue Demand and Spencer's Hardcore Pawn (His-Story),https://www.youtube.com/watch?v=c34Ipe_ZqyY
cH_un405BNg,🔴 Haunted Stories LIVE! | Paranormal Nightshift!,https://www.youtube.com/watch?v=cH_un405BNg
ivynLfR2mT8,Les Gold Non Perdona La Bugia! CAOS IN NEGOZIO | Hardcore Pawn Doppiaggio ITA | Il Banco Dei Pugni,https://www.youtube.com/watch?v=ivynLfR2mT8
41BslBZCn3g,The Traitors Official Podcast | Episode 5: Turret Cold War,https://www.youtube.com/watch?v=41BslBZCn3g
sfXOvevBbcg,"Fallout New Vegas Hardcore, Unique Weapon Collect-a-thon Ep.5",https://www.youtube.com/watch?v=sfXOvevBbcg
pbAcIBoj8Zk,2 MINUTES AGO: Ashley Gold BEAT The FU*K Out Of Les Gold,https://www.youtube.com/watch?v=pbAcIBoj8Zk
mgDdP9TqSsU,【Multi Sub】She Cured & Tamed the Hell's King with a Needle!,https://www.youtube.com/watch?v=mgDdP9TqSsU
A8jAL30VH6g,Free 'That Watch Guy London',https://www.youtube.com/watch?v=A8jAL30VH6g
Awns3iMbkUg,Roman Reigns SMASHES CM Punk in EPIC Confrontation,https://www.youtube.com/watch?v=Awns3iMbkUg
-ZZ8thLQ_Mk,【全集FULL】《武道通神我能无限三选一》| ENG SUB | #薄荷听书 #cdrama #latest #热门短剧 #都市 #重生 #逆袭 #现代 #甜宠,https://www.youtube.com/watch?v=-ZZ8thLQ_Mk
oagFBKljiHw,Rolex Shock Swap Shop Spencer this week is once again joined byJonilda and producer Gavin Alexander.,https://www.youtube.com/watch?v=oagFBKljiHw
A01sJ3UEBDM,Auction Time!,https://www.youtube.com/watch?v=A01sJ3UEBDM
BzOIfWd00vc,"End Of Show Live Youtube stars Roman Sharf, Nico Leonard,Oisin O'malley, Eric Rivera, Adrian Barker",https://www.youtube.com/watch?v=BzOIfWd00vc
ajwNu8V0ai0,"Interview with That Watch Guy London, one of the largest independent watch dealers in the UK",https://www.youtube.com/watch?v=ajwNu8V0ai0
IYYf90aCK7I,Hardcore Pawn - Expensive Monkey Hair Coat,https://www.youtube.com/watch?v=IYYf90aCK7I
T49rnGQB5KI,Hardcore Pawn - Old Ethiopian Woman vs Ashley #funny #trutv #hardcorepawn,https://www.youtube.com/watch?v=T49rnGQB5KI
TUGzWBxFaJk,Hardcore Pawn - Guy Breaks Guitar!! #trutv #scene #hardcorepawn ￼,https://www.youtube.com/watch?v=TUGzWBxFaJk
iWgwLVN0aHY,Hardcore Pawn - Lady Breathes All Over Ashley #hardcorepawn #trutv #scene,https://www.youtube.com/watch?v=iWgwLVN0aHY
Ge_lAxjqgyg,Hardcore Pawn - Guy wants 400 Dollars for Tv!!! #trutv #scene #hardcorepawn,https://www.youtube.com/watch?v=Ge_lAxjqgyg
dy0h_WlB7nA,Hardcore pawn - Man throws a tantrum and knocks down lamp,https://www.youtube.com/watch?v=dy0h_WlB7nA
cVE7SXb5a-Q,Hardcore Pawn PlayStation Rage,https://www.youtube.com/watch?v=cVE7SXb5a-Q
h070t8qAYKE,Hardcore Pawn - Old Man Threatens Les About His Wife,https://www.youtube.com/watch?v=h070t8qAYKE
LfjclyXJZaA,Hardcore Pawn - Woman is offered a hundred dollars for ring! #hardcorepawn #trutv #funny #blackpink,https://www.youtube.com/watch?v=LfjclyXJZaA
xqLX5BJFzRQ,Hardcore Pawn - Broken Coffee Machine (Byron’s First Appearance) #funny #trutv #hardcorepawn,https://www.youtube.com/watch?v=xqLX5BJFzRQ
lzEmziaBh-E,Hardcore Pawn - Customer Calls The Police on Les!! #trutv #hardcorepawn #funny,https://www.youtube.com/watch?v=lzEmziaBh-E
7zfkSP_M96E,Hardcore Pawn - Dirty Couch Full Scene #trutv #scene #hardcorepawn,https://www.youtube.com/watch?v=7zfkSP_M96E
BnuwZ3iSIW0,Hardcore Pawn - Woman Wants $30 Dollars for a Printer! #trutv #hardcorepawn #funny #blackpink,https://www.youtube.com/watch?v=BnuwZ3iSIW0
-tojODw2cAQ,Hardcore Pawn - Angry Speaker Lady (called one security guard Shrek) #trutv #scene #hardcorepawn,https://www.youtube.com/watch?v=-tojODw2cAQ
6pXKa0kCc3U,Hardcore Pawn Woman Gets Hit By A Car #hardcorepawn #trutv #funny,https://www.youtube.com/watch?v=6pXKa0kCc3U
Yektn5nqIWY,Hardcore Pawn - Psycho Lady Abuses Worker #trutv #funny #hardcorepawn,https://www.youtube.com/watch?v=Yektn5nqIWY
7fWDhLTTZZk,Hardcore Pawn - Hangry Man #hardcorepawn #trutv #funny,https://www.youtube.com/watch?v=7fWDhLTTZZk
A72fReI64_A,Hardcore Pawn - Fake Ticket Lawyer Scene Part 1 #funny #trutv #hardcorepawn,https://www.youtube.com/watch?v=A72fReI64_A
dE8uK2zPnWI,Hardcore Pawn - Guy Tries Selling Alien Transistor #trutv #hardcorepawn,https://www.youtube.com/watch?v=dE8uK2zPnWI
1tl_XE0U5mg,Hardcore Pawn - Crazy Old Lady Goes Berserk￼! #trutv #hardcorepawn #funny,https://www.youtube.com/watch?v=1tl_XE0U5mg
Djn1N5u0xjc,Hardcore Pawn - Musical Negotiation Goes Awry,https://www.youtube.com/watch?v=Djn1N5u0xjc
JE751xjVBCU,Hardcore Pawn - Woman Gets Angry About Scratched Computer #trutv #scene #hardcorepawn,https://www.youtube.com/watch?v=JE751xjVBCU
n7STzX2Iix8,Hardcore Pawn - Ashley Hates Furries #hardcorepawn #trutv #scene,https://www.youtube.com/watch?v=n7STzX2Iix8
8nnkdZtHYCw,Hardcore Pawn - Drunk Guy Tries To Sell Gold Ring #funny #trutv #hardcorepawn #comedy,https://www.youtube.com/watch?v=8nnkdZtHYCw
ItRXjRdk5_g,Hardcore Pawn - Angry Old Lady Talking On The Phone #hardcorepawn #trutv #scene,https://www.youtube.com/watch?v=ItRXjRdk5_g
yXweXs7POSU,Hardcore Pawn - Ashley’s Monster Deals Gorilla 🦍 #trutv #hardcorepawn #scene,https://www.youtube.com/watch?v=yXweXs7POSU
CS9NLx2cC_k,Hardcore Pawn - Kitchen Appliance Meltdown,https://www.youtube.com/watch?v=CS9NLx2cC_k
fo0YY4IJcSs,Hardcore Pawn - Crazy Woman Yells at Ashley and Wants Big Jewelry!! #trutv #scene #hardcorepawn,https://www.youtube.com/watch?v=fo0YY4IJcSs
jDva4DcZFZc,Hardcore Pawn - Lady Tries Pawning Video Games to Get Her Man Out of Jail. #hardcorepawn #trutv,https://www.youtube.com/watch?v=jDva4DcZFZc
bZnI-86EYxY,"Hardcore Pawn ""I wear a damn small""",https://www.youtube.com/watch?v=bZnI-86EYxY
6wTh4SYWY3I,Hardcore Pawn: Short Staffed - Dog Scene #trutv #hardcorepawn #scene,https://www.youtube.com/watch?v=6wTh4SYWY3I
NCXaofoFOEs,Hardcore Pawn - Lady Goes Crazy Over Low Price Offer,https://www.youtube.com/watch?v=NCXaofoFOEs
Wk0auOwKduc,Hardcore Pawn - Man tries to sell flashy rimes,https://www.youtube.com/watch?v=Wk0auOwKduc
qRDXFdBhChI,Hardcore Pawn - Angry Woman Lashes at Ashley! #trutv #hardcorepawn #realitytv,https://www.youtube.com/watch?v=qRDXFdBhChI
WRlSmmRibag,Hardcore Pawn - Clean Up My Laptop!! #trutv #hardcorepawn #funny,https://www.youtube.com/watch?v=WRlSmmRibag
2z3c5_d8nY0,Hardcore Pawn - Three Angry Women Scene #trutv #scene #hardcorepawn,https://www.youtube.com/watch?v=2z3c5_d8nY0
w2p-xjsyvjc,Hardcore Pawn - Woman tries to sell Doll Dummies!,https://www.youtube.com/watch?v=w2p-xjsyvjc
Z7w7BHeOSBY,Hardcore Pawn - Crazy Woman Pees Outside Store,https://www.youtube.com/watch?v=Z7w7BHeOSBY
DGXn4u4nZ7k,Hardcore Pawn - Girlfriend Abuses Boyfriend. #trutv #hardcorepawn #funny,https://www.youtube.com/watch?v=DGXn4u4nZ7k
