video_id,title,url
jLPhYIZQ1pA,"$6,000 Investment in 1987 Jaguar Restoration (Season 3) | Pawn Stars",https://www.youtube.com/watch?v=jLPhYIZQ1pA
-4Vi3XYOMAw,RICK'S 7 MOST EXPENSIVE GUNS OF ALL TIME | Pawn Stars,https://www.youtube.com/watch?v=-4Vi3XYOMAw
35Fv0HqySZY,FLYING MACHINES FOR SALE! | Pawn Stars,https://www.youtube.com/watch?v=35Fv0HqySZY
jMjOP6IA1Lw,17 RARE & EXPENSIVE GUNS | Pawn Stars,https://www.youtube.com/watch?v=jMjOP6IA1Lw
J_E7gpvJfW0,Rebecca's BEST Book Appraisals of All Time | Pawn Stars,https://www.youtube.com/watch?v=J_E7gpvJfW0
p381roOrPQA,Nintendo Power-Ups & Retro Riches! | Pawn Stars,https://www.youtube.com/watch?v=p381roOrPQA
vCZDWngWQMY,"TV Treasures from Game of Thrones, Saved by the Bell & More! | Pawn Stars",https://www.youtube.com/watch?v=vCZDWngWQMY
98uUJnQf2eg,COOLEST CONVERTIBLES OF ALL TIME! | Pawn Stars,https://www.youtube.com/watch?v=98uUJnQf2eg
4ULH3rfsg2I,"Seller Wants $24,000 for Electric Guitars | Pawn Stars (Season 24)",https://www.youtube.com/watch?v=4ULH3rfsg2I
VIbuu3DMFm0,"TOP BLADES OF ALL TIME (34 Rare Swords, Spears, and Daggers) | Pawn Stars",https://www.youtube.com/watch?v=VIbuu3DMFm0
Efk3K4epEzg,5 Ridiculously Angry Sellers (Deals Gone Wrong *Part 4*) | Pawn Stars,https://www.youtube.com/watch?v=Efk3K4epEzg
rD_F_jLuztU,"""Not a Penny More!"" (Rick's Toughest Negotiation of ALL TIME) | Pawn Stars",https://www.youtube.com/watch?v=rD_F_jLuztU
s6in9PmF7Zk,FRAUD ALERT! Craziest Fake Items | Pawn Stars,https://www.youtube.com/watch?v=s6in9PmF7Zk
qTrIxJXRjhI,Rick's FAVORITE WWII Deals | Pawn Stars,https://www.youtube.com/watch?v=qTrIxJXRjhI
J4wqs74fAJI,The BEST of Civil War Items | Pawn Stars,https://www.youtube.com/watch?v=J4wqs74fAJI
7Ximnv8X5uI,Rick Makes EASY MONEY on These Sales | Pawn Stars,https://www.youtube.com/watch?v=7Ximnv8X5uI
-mwEbCheCIo,OLDEST Antique Items EVER! | Pawn Stars,https://www.youtube.com/watch?v=-mwEbCheCIo
ymVreoHKtEQ,LIMITED MARKET Items That May Not Sell | Pawn Stars | History,https://www.youtube.com/watch?v=ymVreoHKtEQ
Pt4E2ogQx_k,57 Chevy SURPRISE for Old Man's Birthday (Season 4) | Pawn Stars,https://www.youtube.com/watch?v=Pt4E2ogQx_k
sJ3a2KQEz5s,SUPER FAST 2003 Lamborghini is SUPER EXPENSIVE (Season 5) | Pawn Stars,https://www.youtube.com/watch?v=sJ3a2KQEz5s
7lJOrvI2QME,TOP USA-THEMED ITEMS OF ALL TIME! | Pawn Stars,https://www.youtube.com/watch?v=7lJOrvI2QME
yp0jQw-b1WM,7 BEST TRADES OF ALL TIME! | Pawn Stars,https://www.youtube.com/watch?v=yp0jQw-b1WM
saLj0gzJw8Q,I Do… Need Cash: Selling Rare Items for Love | Pawn Stars,https://www.youtube.com/watch?v=saLj0gzJw8Q
v330_97qzbA,"STAR-STUDDED Celebrity Appearances (Steve Carell, Dennis Quaid, & More!) | Pawn Stars",https://www.youtube.com/watch?v=v330_97qzbA
4PPTu4g2_hg,7 ANGRY SELLERS LOSE THEIR COOL (Deals Gone Wrong *Part 3*) | Pawn Stars,https://www.youtube.com/watch?v=4PPTu4g2_hg
gbPrSRt9Cas,HOLY GRAIL DISCOVERIES *Part 3* (7 More Super Rare Items) | Pawn Stars,https://www.youtube.com/watch?v=gbPrSRt9Cas
YoxUTPnaxUQ,Rick Says That is NOT Gonna Happen! | Compilation | Pawn Stars,https://www.youtube.com/watch?v=YoxUTPnaxUQ
yO3Nlf8qnlg,"BRUTAL APPRAISALS for One of a Kind Finds | ""Hard to Price Something Like This"" | Pawn Stars",https://www.youtube.com/watch?v=yO3Nlf8qnlg
ZwhVXh7iYiA,Pawn Stars: TOP 5 RARE GOLD & SILVER DEALS | History,https://www.youtube.com/watch?v=ZwhVXh7iYiA
6aBgIwSyAyQ,"""I Got a Business to Run"" Rick Gets Serious | Pawn Stars",https://www.youtube.com/watch?v=6aBgIwSyAyQ
7cM555Tnhyo,Rick & Sellers COMPLETELY Disagree on Value! | Pawn Stars,https://www.youtube.com/watch?v=7cM555Tnhyo
38K29YnFrHQ,Everything You Don't Know About TV's Fakest Show (Pawn Stars),https://www.youtube.com/watch?v=38K29YnFrHQ
o81-_kENMM4,RISKY BUSINESS! No Experts Needed for These Brave Bets | Pawn Stars,https://www.youtube.com/watch?v=o81-_kENMM4
ZLzhSFO2onc,"Michael Jordan Legends: Iconic Jerseys, Sneakers & Collectibles | Compilation | Pawn Stars",https://www.youtube.com/watch?v=ZLzhSFO2onc
6IqED0MzDdE,TOP 5 GOLD & SILVER DEALS | Pawn Stars,https://www.youtube.com/watch?v=6IqED0MzDdE
T84d_DqZ1qA,THE HOLIEST OF GRAILS! *Part 4* (4 More Super Rare Items) | Pawn Stars,https://www.youtube.com/watch?v=T84d_DqZ1qA
s2hJmF8bZXM,Rick & Sellers COMPLETELY Disagree on Value! | Pawn Stars | History,https://www.youtube.com/watch?v=s2hJmF8bZXM
GWdm1Ln9KRs,TOP 15 SWORDS & SABERS *RARE BLADES COMPILATION* | Pawn Stars,https://www.youtube.com/watch?v=GWdm1Ln9KRs
DRVlUDQCmNk,7 INSANELY HIGH APPRAISALS (Huge Profits For Rare Items!) | Pawn Stars,https://www.youtube.com/watch?v=DRVlUDQCmNk
7XRfCkDXHjc,Kevin Costner and the WILD WILD WEST of Pawns! | Pawn Stars,https://www.youtube.com/watch?v=7XRfCkDXHjc
3Q7U8_M5njU,TOP 14 NBA ITEMS OF ALL TIME! | Pawn Stars,https://www.youtube.com/watch?v=3Q7U8_M5njU
JCOU3z6ft_w,"$20,000 Guns N' Roses Guitar Feat. Ashba (Season 22) | Pawn Stars",https://www.youtube.com/watch?v=JCOU3z6ft_w
Wp2SxjC-ey4,Pawn Stars: Coins Worth A FORTUNE!,https://www.youtube.com/watch?v=Wp2SxjC-ey4
lvLduXaR_D8,COREY'S TOP 5 WORST NEGOTIATIONS OF ALL TIME | Pawn Stars,https://www.youtube.com/watch?v=lvLduXaR_D8
wnTEh-_EeFE,These Sellers Are Offered WAY MORE Than Expected | Pawn Stars | History,https://www.youtube.com/watch?v=wnTEh-_EeFE
V2ojh0AYBKs,Hollywood Scripts and Props That Stole the Spotlight | Compilation | Pawn Stars,https://www.youtube.com/watch?v=V2ojh0AYBKs
F-kAB_DMaBQ,TOP 5 MILLION DOLLAR DEALS | Pawn Stars,https://www.youtube.com/watch?v=F-kAB_DMaBQ
Bq7dpTk6hb4,THE OLD MAN'S TOP 17 DEALS | Pawn Stars,https://www.youtube.com/watch?v=Bq7dpTk6hb4
